comic_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
3451,0.07714853705,0.1047298082,0.1432589917,0.1938332127,0.1178872114,0,0.1014374322,0,0,0.02923479777,0.1026595847,0.153989377,0,0.05707357944,0.03019640522,0.2314456111,0.1533758433,0.3329783187,0.08142460102,0,0.2352987487,0.08109948055,0.1546053947,0.08475458877,0.07668792167,0.162849202,0,0.07684115047,0,0.02541002611,0.1036894152,0.1533758433,0.07607807412,0.07933573704,0.3557403655,0.1043123696,0.1267967902,0.1280685841,0.1270501305,0.1038966419,0.03236956833,0,0,0.297364762,0.05352847104,0.05395829324,0.2291471605,0.05246958674,0.0316459059,0.07886172881,0.1316990061,0.05310226084,0.07730269733,0.05278493728,0.1057809827,0.07776706138,0.07653500086,0.2049097346,0.05395829324,0.1053592048,0.07623007832,0.05450074458,0,0.1311739668
3452,0.05783183904,0.07850722312,0.02147786923,0.09340754887,0.1656941878,0.08349295293,0.2186127079,0.07207049249,0.03183059431,0.1095744769,0.1058136046,0.1250524418,0.07795164105,0.08556662733,0.02263573248,0.2024114366,0.143716385,0.1824044868,0.1119016221,0.03423044266,0.154335907,0.07092578808,0.07726320023,0.1588336579,0.3353382317,0.19328462,0,0.09600236149,0.06189855025,0.07619112926,0.05829549527,0.1532974774,0.1805931065,0.06938330103,0.1142866939,0.07819430414,0.1805931065,0.1248030699,0.1047628027,0.2336480029,0.06066193013,0.06966110646,0.01056767052,0.09119029897,0.05015730109,0.06067206422,0.2767446798,0.03933208342,0.01186115127,0.08867411454,0.009872378675,0.07961269309,0.09657900029,0.1384896642,0.04955950074,0.05829549527,0.152991792,0.2880070845,0.04044804282,0.08885140808,0.1428583674,0.09192301525,0.09931722679,0.02949906256
3453,0.05677166737,0.04624081853,0.0759028951,0.0978082179,0.2992883032,0.04917741747,0.1455582457,0.03638535337,0.0124988307,0,0.1473119807,0.192638744,0.1705361552,0.1259970334,0.02666492984,0.1476063352,0.1692981363,0.2374909712,0.05991831527,0.01344117245,0.02597256437,0,0.06826213205,0.1372112928,0.1692981363,0.1078529675,0,0.2148727834,0,0.2131640275,0.09156291819,0.09029233937,0.2127389744,0.03502870369,0.1121915934,0.0690847635,0.2575261269,0.248800065,0.08975327472,0.05734119355,0.07145985278,0.08206089719,0.06224366564,0.2148446423,0.08271953566,0.02382393025,0.2135899315,0.08108320239,0.01397245557,0.03481941725,0,0.1055068678,0.09101617607,0.08157052531,0.04670493825,0.2174619307,0.07884825414,0.1244000325,0.01191196513,0.116296782,0.08975327472,0.07219030807,0.152094612,0.05791657313
3454,0.09415716949,0.04793219036,0.03933961522,0.08871257007,0.08093100262,0.1189444728,0.1624887352,0,0.06478003107,0.0133800292,0.1174617532,0.08222322726,0.04079398502,0.05224227411,0.02764026532,0.2118536314,0.1871900081,0.2110095329,0.1117979554,0.06966408221,0.09422901207,0.06186197617,0.1886906338,0.232740219,0.1988893836,0.08695396532,0,0.2227322847,0.0629864144,0.08140669408,0.1542320933,0.1871900081,0.1740950735,0.121033216,0.2093314991,0.04774113925,0.2785521175,0.07033651096,0.1046657495,0.166428049,0.04444420374,0.0486071295,0.03871222861,0.160841138,0.09799452161,0.06173837295,0.1864442183,0.02401400578,0.01448353255,0.09624806187,0.09644049863,0.1215178237,0.05896582305,0.1691083364,0.0484132864,0.1423680862,0.1517886003,0.1641185256,0.04939069836,0.09644049863,0.05814763863,0.07483084639,0.1091477403,0.1680980404
3455,0.08874687325,0.07529665638,0.04943886715,0.1114868293,0.1017075806,0.06406279512,0.1750309587,0.03159915748,0.03256413498,0.033629891,0.1919014402,0.1919014402,0.01708886742,0.06565389201,0.06947212868,0.07395572771,0.132325515,0.1473221248,0.06244386066,0,0.2199218363,0.07774316054,0.1185656129,0.1462446023,0.279353865,0.1404986865,0,0.08839327487,0,0.2484559506,0.1938265011,0.11762268,0.08751547935,0.04563144597,0.2630710065,0.05999722743,0.1896168719,0.08839327487,0.0730752796,0.1195162275,0.1303257756,0.04581415078,0.03243361205,0.3420699064,0.06157582006,0.03103513038,0.1464425696,0.1810732365,0,0.09071762239,0.03029966723,0.1374424523,0.08892420964,0.0759006314,0.04563144597,0.104368116,0.1907557154,0.08839327487,0.06207026075,0.1211986689,0.05846022368,0.07836782874,0.07620450503,0.09053661823
3456,0.02899388658,0.1033185629,0.0969110136,0.07804950591,0.1827550506,0.02092951952,0.1858453107,0.07742659159,0,0,0.1157442695,0.1157442695,0.05024688746,0.09652201176,0,0.08698165974,0.2449766178,0.2454661013,0.01530045635,0.01716136973,0,0.04571808937,0.07262955736,0.1433357342,0.1152831143,0.1071031944,0,0.1588310067,0,0.0429730685,0.131518529,0.100872725,0.1858453107,0.1490793896,0.2721627672,0.02940192838,0.1572537245,0.1443918243,0.1289192055,0.08785424874,0.4196959164,0.1197410336,0.03178849355,0.09143617874,0.1508776262,0.04562674241,0.186588693,0.07394650493,0,0.08891320983,0.1633334659,0.08980577521,0.07262955736,0.05951274813,0.08944763373,0.131518529,0.1581981941,0.1299526419,0.04562674241,0.1336364721,0.02864871233,0.09217087067,0.04481325877,0.08873580592
3457,0.07529072933,0.03066234544,0.05033130605,0.1621418835,0.207087082,0.08695895445,0.1633412971,0.1447630439,0,0,0.03005623425,0.1653092884,0.069589379,0.01670975855,0,0.07529072933,0.1047776884,0.2249722347,0.07946382176,0,0.1205570827,0,0.0754411773,0.1157990685,0.1796188944,0.1112493505,0,0.1349833408,0.01611702851,0.1487887759,0.1366098463,0.1347141708,0.1633412971,0.01548505191,0.04463663276,0.04581019433,0.1781905059,0.1199851919,0.1041521431,0.1673012801,0.4359430952,0.1088293701,0.08254770732,0.06331722439,0.06268734749,0.03159535676,0.1639946632,0.09217092751,0,0.03078506635,0.06169323499,0.07773526435,0.0754411773,0.09272488942,0.06194020763,0.09107323084,0.1643223289,0.1349833408,0.07898839189,0.1542330875,0.1487887759,0.0797824748,0.09309612018,0.2918746038
3458,0.1500691157,0.06111603787,0,0.08079510348,0.1203897815,0.06499731197,0.1183894834,0.0641202212,0.09911749417,0.03412046747,0.07488492498,0.05990793998,0.1213670604,0.03330580951,0.03524277713,0.1650760273,0.1939250663,0.2242067823,0.06335476129,0.213180795,0.03432768445,0.1104281359,0.1353320891,0.1318915088,0.3132635687,0.09503214193,0,0.2391539011,0.01606219144,0.07414126618,0.06050890699,0.1193385024,0.1331881688,0.169756016,0.1482825324,0.04565432832,0.2811750231,0.0747355941,0.2965650647,0.09094475403,0,0.0154941551,0.03290673779,0.1262035838,0.07809257267,0.03148785574,0.1634366827,0.107166876,0.0738690318,0.1227212892,0.1844499841,0.1239532408,0.06014759513,0.1386140991,0.1080265556,0.06050890699,0.1637632335,0.1046298317,0.04723178362,0.07685416004,0.1482825324,0.01590220409,0.01546322785,0.03061910744
3459,0.06317680296,0.1072038225,0.1407774473,0.09070267495,0.1930752651,0,0.1038336712,0.06748408162,0,0.0239403251,0.04203387777,0.2311863278,0.07299096655,0.1635810927,0,0.1263536059,0.08373280777,0.2097502821,0.02222615477,0.07478821242,0.09634286827,0.1106870396,0,0.0694053855,0.1674656155,0.1333569286,0,0.08390011283,0.06761936984,0.1456575836,0.1273666229,0.3349312311,0.1453671397,0.08662386298,0.2288904886,0.04271060914,0.1246004055,0.2097502821,0.04161645247,0.1701615591,0,0.08697069829,0.1385323342,0.02213740791,0.04383437194,0.0662795289,0.3127470194,0.04296725342,0,0.06457973272,0.1078480873,0.1304560474,0.06330304455,0.1080637336,0.02165596575,0.06368331146,0.1462402182,0.1258501693,0.0662795289,0.08627846981,0.3121233935,0,0.04339854981,0.04296725342
3460,0.08662442621,0.0661462931,0.09651300024,0.09327474807,0,0,0.256267446,0.04626516043,0.1191950236,0.1477152329,0.0432258405,0.0432258405,0.07506078537,0.09612559603,0.02542899428,0.02165610655,0.1076340438,0.3666869587,0.1599949827,0.05127266405,0.04953744072,0.04553032525,0.1952944233,0.04758235154,0.1937412788,0.1371385566,0,0.1509887477,0.02317895509,0.1069914454,0.1091486522,0.1506876613,0.1067781025,0,0.1925846018,0.08784352412,0.170844964,0.1941283899,0.1283897345,0.1093667894,0.05451811644,0.1341554146,0.09497381477,0,0.02253869581,0.06815903019,0.3644977327,0.04418568406,0.1065985907,0.08854804343,0.02218127123,0.06707770728,0.0650981411,0.1333537411,0.02227006811,0.06548919132,0.2578065945,0.1078491055,0.04543935346,0.04436254245,0.1711863127,0.0688442438,0.111573027,0.02209284203
3461,0.05476498009,0.06272769558,0.07627081598,0.08845408757,0.05491756213,0,0.1552646534,0.06581110059,0.05274954614,0.01556455098,0.1844632188,0.1639673056,0.1423629314,0.03038586564,0.1446885808,0.04791935758,0.170118768,0.1636403322,0.01445010115,0.08914174684,0.06263630418,0.03598100826,0.07545231781,0.07520530435,0.3198232838,0.1083757586,0.01218463028,0.2250054567,0.02930801552,0.324677995,0.01380101208,0.2041425216,0.1957684761,0.09855579115,0.2570367461,0.0485937446,0.1215114679,0.1363669435,0.02705649959,0.02765718772,0.0344669938,0.02827154314,0.02251633562,0.1942974446,0.02849845665,0.03590911646,0.2168844701,0.07682044878,0.008424110196,0.02099291756,0.0280465206,0.2332402309,0.1509046356,0.04215390102,0.09855579115,0.1449106269,0.1018677239,0.1909137208,0.08618187951,0.1332209728,0.07440537386,0.07979425639,0.02821511146,0.06285309445
